scheme,replicate,k,bootstrap_n,n_components,ari_vs_baseline,matched_jaccard_vs_baseline,silhouette
climate_profile_bootstrap,75,4,5140,9,0.8832869186847586,0.9024557905300035,0.1305481568591524
climate_profile_bootstrap,75,5,5140,9,0.6495301832151157,0.6774027157666627,0.12278256430588973
climate_profile_bootstrap,75,6,5140,9,0.6602142433532853,0.7090934182134244,0.12372992915657362
climate_profile_bootstrap,75,7,5140,9,0.4137969243002653,0.4011836490427761,0.13280753129101056
climate_profile_bootstrap,75,8,5140,9,0.626846283191258,0.6815021085044457,0.13325118736735628
climate_profile_bootstrap,76,2,4958,9,0.9216373102949953,0.9602411323314385,0.1396828243594136
climate_profile_bootstrap,76,3,4958,9,0.20525397769597117,0.35118828289559995,0.11246345274776613
climate_profile_bootstrap,76,4,4958,9,0.4281146493476587,0.5936936797901259,0.12048338587151997
climate_profile_bootstrap,76,5,4958,9,0.8586444410490109,0.8662392720042481,0.1250275768195629
climate_profile_bootstrap,76,6,4958,9,0.6769518349973109,0.6175177322004988,0.11960726557935265
climate_profile_bootstrap,76,7,4958,9,0.7202265880813031,0.6619331194936576,0.11966758450968484
climate_profile_bootstrap,76,8,4958,9,0.5909548329983861,0.63783093155689,0.12362734494718214
climate_profile_bootstrap,77,2,5704,9,0.9291932086090197,0.964094717187318,0.15344681901303786
climate_profile_bootstrap,77,3,5704,9,0.32796855989013357,0.47868608464844625,0.13655035278733674
climate_profile_bootstrap,77,4,5704,9,0.38234214678602446,0.5406616674813183,0.12596200949387282
climate_profile_bootstrap,77,5,5704,9,0.4819147548893324,0.624918555055631,0.11604512119028584
climate_profile_bootstrap,77,6,5704,9,0.364419228875065,0.46793877066324857,0.11838830039941206
climate_profile_bootstrap,77,7,5704,9,0.40458260852420097,0.57622502906764,0.12420737083292008
climate_profile_bootstrap,77,8,5704,9,0.4218350347939291,0.49721726984422476,0.12444886287288023
climate_profile_bootstrap,78,2,5236,9,0.9597221102450004,0.9796101172695927,0.16075069670845601
climate_profile_bootstrap,78,3,5236,9,0.8062395972884662,0.8455141902882969,0.1329478722045365
climate_profile_bootstrap,78,4,5236,9,0.7841715321792186,0.8184265412096146,0.12952000331397676
climate_profile_bootstrap,78,5,5236,9,0.7779446736021441,0.8109974018718649,0.1257420893638703
climate_profile_bootstrap,78,6,5236,9,0.6567076427472794,0.6206680810688168,0.12323169659561022
climate_profile_bootstrap,78,7,5236,9,0.5274836786838699,0.5855799526286246,0.12488314442876984
climate_profile_bootstrap,78,8,5236,9,0.8379639545641847,0.842998629158815,0.1242910609899873
climate_profile_bootstrap,79,2,5728,9,0.9032191068508567,0.9508026936710757,0.13640458112680887
climate_profile_bootstrap,79,3,5728,9,0.32011634163287983,0.4690617711756499,0.12060902617797888
climate_profile_bootstrap,79,4,5728,9,0.38068439298031354,0.5340178943350293,0.11867067529378213
climate_profile_bootstrap,79,5,5728,9,0.8672894523257888,0.874084766888082,0.1172328053313339
climate_profile_bootstrap,79,6,5728,9,0.8687365012708701,0.8757978451542598,0.12269498009633048
climate_profile_bootstrap,79,7,5728,9,0.8307175050411675,0.8437670051128657,0.1236715823517154
climate_profile_bootstrap,79,8,5728,9,0.6244316337115636,0.6420670700458925,0.12285826827709027
climate_profile_bootstrap,80,2,5330,9,0.9667290706234344,0.9831674755205274,0.15299788708107512
climate_profile_bootstrap,80,3,5330,9,0.9093724080018439,0.928177629888304,0.1259295110894393
climate_profile_bootstrap,80,4,5330,9,0.872543728610345,0.895141347052502,0.12983784626465353
climate_profile_bootstrap,80,5,5330,9,0.6267974506888553,0.6653173799030254,0.12226860431407832
climate_profile_bootstrap,80,6,5330,9,0.5323482278092326,0.509702393022017,0.11812498816985582
climate_profile_bootstrap,80,7,5330,9,0.42527880081543923,0.5133760861762375,0.11284857711071775
climate_profile_bootstrap,80,8,5330,9,0.5924002360439843,0.6467176460037017,0.11428119986160207
climate_profile_bootstrap,81,2,5944,9,0.9569244146256077,0.9781515088990504,0.15485113185636454
climate_profile_bootstrap,81,3,5944,9,0.2977867917837945,0.45830979598419486,0.13988505658445125
climate_profile_bootstrap,81,4,5944,9,0.3340220409635135,0.4957682481920264,0.12959795065770105
climate_profile_bootstrap,81,5,5944,9,0.41233799883101674,0.5081184231079756,0.12090556478588792
climate_profile_bootstrap,81,6,5944,9,0.719248763753906,0.6445199836801921,0.12581663314406658
climate_profile_bootstrap,81,7,5944,9,0.751760283354146,0.6847456164726146,0.12763611980548817
climate_profile_bootstrap,81,8,5944,9,0.4561489061471595,0.5201983332873545,0.13282722661363297
climate_profile_bootstrap,82,2,5916,9,0.8590219158601103,0.9289470465941054,0.1458783306567189
climate_profile_bootstrap,82,3,5916,9,0.2551412985054732,0.36236707757605036,0.12581468569065865
climate_profile_bootstrap,82,4,5916,9,0.8508414829098353,0.8733945319204125,0.11973738784420819
climate_profile_bootstrap,82,5,5916,9,0.5696057213358254,0.6186671486277866,0.12137198351469541
climate_profile_bootstrap,82,6,5916,9,0.4358785168186406,0.45190836537887785,0.1205756849076579
climate_profile_bootstrap,82,7,5916,9,0.38200531541772276,0.409302552772639,0.11550922182221236
climate_profile_bootstrap,82,8,5916,9,0.6325851466996805,0.6183918756508502,0.12662963461596605
climate_profile_bootstrap,83,2,5229,9,0.9278213296954456,0.9634737794813402,0.15571656661980593
climate_profile_bootstrap,83,3,5229,9,0.8596906379259769,0.8905034686226344,0.13209581178711619
climate_profile_bootstrap,83,4,5229,9,0.35759973168104264,0.5334906603953109,0.12817499643437102
climate_profile_bootstrap,83,5,5229,9,0.7128327535871063,0.7552043343294443,0.12477752928702929
climate_profile_bootstrap,83,6,5229,9,0.7208240921745763,0.7576943982904595,0.12375256795766192
climate_profile_bootstrap,83,7,5229,9,0.4794989785898061,0.5315491810444135,0.12324584958781995
climate_profile_bootstrap,83,8,5229,9,0.5165788863752693,0.5633727701431708,0.1189008835860175
climate_profile_bootstrap,84,2,6206,9,0.7756668022017462,0.8846393719104391,0.14626491260531102
climate_profile_bootstrap,84,3,6206,9,0.32163966923685217,0.4444044652752465,0.12829032133100132
climate_profile_bootstrap,84,4,6206,9,0.36039486104051227,0.48987130756394004,0.12615469190030107
climate_profile_bootstrap,84,5,6206,9,0.7985889156292704,0.7949623192806871,0.1320425139430814
climate_profile_bootstrap,84,6,6206,9,0.5516892244727856,0.542233376806334,0.12799051724380625
climate_profile_bootstrap,84,7,6206,9,0.47843830768668494,0.47241472030270687,0.12872898444770023
climate_profile_bootstrap,84,8,6206,9,0.7599209767271371,0.6920806884669731,0.12898113760117694
climate_profile_bootstrap,85,2,4794,9,0.8523624145671657,0.9245754452899828,0.14675291598787782
climate_profile_bootstrap,85,3,4794,9,0.3612605116479285,0.5123183324145685,0.13184595436189353
climate_profile_bootstrap,85,4,4794,9,0.3709311463938332,0.5190071287876554,0.12147144419777232
climate_profile_bootstrap,85,5,4794,9,0.4063585988441321,0.6194460721857976,0.11404288234533229
climate_profile_bootstrap,85,6,4794,9,0.3400544604770905,0.442159256317586,0.11219804733238493
climate_profile_bootstrap,85,7,4794,9,0.3710621948425587,0.48784860259390594,0.11325183378677506
climate_profile_bootstrap,85,8,4794,9,0.5296505335330075,0.6737563576129817,0.13445355069439482
climate_profile_bootstrap,86,2,4968,9,0.9381642344282756,0.9687003234528158,0.15149531571803074
climate_profile_bootstrap,86,3,4968,9,0.2349610764628496,0.362204942056574,0.1217918515569274
climate_profile_bootstrap,86,4,4968,9,0.37238286499670303,0.5247735326529612,0.12706133787298818
climate_profile_bootstrap,86,5,4968,9,0.9239399179829404,0.9245266608612812,0.13525287662287583
climate_profile_bootstrap,86,6,4968,9,0.719097863959244,0.6439753491037927,0.12840795783704914
climate_profile_bootstrap,86,7,4968,9,0.5674151816850919,0.5353630674352484,0.12658778638791782
climate_profile_bootstrap,86,8,4968,9,0.4394474080595674,0.5083343734737338,0.12293811887347021
climate_profile_bootstrap,87,2,5908,9,0.9250717332640984,0.9620617072057952,0.14922186088286168
climate_profile_bootstrap,87,3,5908,9,0.8719153891831635,0.8972259914859416,0.127695782897739
climate_profile_bootstrap,87,4,5908,9,0.8192345815190004,0.850745633544448,0.11609419965636004
climate_profile_bootstrap,87,5,5908,9,0.383200612598829,0.5363491517384876,0.11651654597023497
climate_profile_bootstrap,87,6,5908,9,0.3237717972496762,0.40701232782515234,0.12007521228806774
climate_profile_bootstrap,87,7,5908,9,0.3510964951994122,0.4771857659249731,0.11474933676202385
climate_profile_bootstrap,87,8,5908,9,0.5527765660360231,0.6170589200266337,0.12547622829037966
climate_profile_bootstrap,88,2,5835,10,0.9423201158986204,0.9708538918311347,0.13326419837280337
climate_profile_bootstrap,88,3,5835,10,0.9729259811916243,0.9782829954962855,0.11963828267506432
climate_profile_bootstrap,88,4,5835,10,0.9232133863430902,0.9367803084837645,0.10936927508056957
climate_profile_bootstrap,88,5,5835,10,0.6783337327487977,0.6981683944922481,0.10932859005247972
climate_profile_bootstrap,88,6,5835,10,0.5586016031417408,0.519044976831884,0.11133820815123607
climate_profile_bootstrap,88,7,5835,10,0.49840896880883134,0.5384241311943615,0.11271425134206575
climate_profile_bootstrap,88,8,5835,10,0.48252621726007716,0.5017709708399462,0.10822212277962746
climate_profile_bootstrap,89,2,4849,9,0.9250642344942265,0.9619232833754398,0.15100111190330442
climate_profile_bootstrap,89,3,4849,9,0.29379239637198684,0.4913044920440252,0.14262507054489765
climate_profile_bootstrap,89,4,4849,9,0.35177133985807096,0.5364898066701723,0.13076665949790423
climate_profile_bootstrap,89,5,4849,9,0.7427194183763872,0.7640471170070181,0.11727797081358025
climate_profile_bootstrap,89,6,4849,9,0.6026802321484243,0.5720282983871696,0.11184476087033082
climate_profile_bootstrap,89,7,4849,9,0.5067633479912462,0.498070893345345,0.12113133748063423
climate_profile_bootstrap,89,8,4849,9,0.4874675198181716,0.555317526040719,0.1251799362264224
climate_profile_bootstrap,90,2,5885,9,0.9513504519620944,0.9754217136132992,0.15368801463045226
climate_profile_bootstrap,90,3,5885,9,0.23134236875726474,0.35867416020251586,0.12585877003687246
climate_profile_bootstrap,90,4,5885,9,0.6361508487775855,0.7322182983724367,0.11965472400319324
climate_profile_bootstrap,90,5,5885,9,0.6009334000314125,0.6386271994974899,0.12888364189535206
climate_profile_bootstrap,90,6,5885,9,0.5560855823598131,0.5470363613775144,0.12829921408336048
climate_profile_bootstrap,90,7,5885,9,0.5513592506745619,0.6292393339736434,0.12963451747695984
climate_profile_bootstrap,90,8,5885,9,0.6414286411912256,0.6553917870054303,0.13239988444169196
climate_profile_bootstrap,91,2,5715,9,0.9618227148887798,0.9807005661763443,0.14302927806430854
climate_profile_bootstrap,91,3,5715,9,0.8620872733666518,0.9012631400834638,0.12610236293039861
climate_profile_bootstrap,91,4,5715,9,0.38742846097891953,0.5688552834398115,0.12028609133073874
climate_profile_bootstrap,91,5,5715,9,0.7815459231062389,0.8007704731962146,0.11991819790684269
climate_profile_bootstrap,91,6,5715,9,0.435786184666192,0.5747647714485103,0.11120369508074496
climate_profile_bootstrap,91,7,5715,9,0.8408647033603653,0.8401087344004328,0.12301711229877267
climate_profile_bootstrap,91,8,5715,9,0.7358373654815714,0.749546407808217,0.1237912425779783
climate_profile_bootstrap,92,2,5052,9,0.9513448920745652,0.9753113092145862,0.15455470224116347
climate_profile_bootstrap,92,3,5052,9,0.9298939647521836,0.94658209777526,0.1313905754259198
climate_profile_bootstrap,92,4,5052,9,0.8954886281907165,0.9062542977628227,0.1270447588248315
climate_profile_bootstrap,92,5,5052,9,0.851960229231972,0.8694323922831382,0.12110865667598529
climate_profile_bootstrap,92,6,5052,9,0.6767294264588312,0.6259141256159537,0.11424486641011009
climate_profile_bootstrap,92,7,5052,9,0.5270062717509992,0.5172012086385195,0.12081272669208798
climate_profile_bootstrap,92,8,5052,9,0.614849264289522,0.6481668809173533,0.12399797074688851
climate_profile_bootstrap,93,2,5657,9,0.9562285781737188,0.9778442467331435,0.14619217391596487
climate_profile_bootstrap,93,3,5657,9,0.2368358218441826,0.3587163362016866,0.12418040604687199
climate_profile_bootstrap,93,4,5657,9,0.4350510003957891,0.6152480689226058,0.12272714152272332
climate_profile_bootstrap,93,5,5657,9,0.6729764763334547,0.7057920968961364,0.11823086480239016
climate_profile_bootstrap,93,6,5657,9,0.6348443463849835,0.5786622048883313,0.11522051599752413
climate_profile_bootstrap,93,7,5657,9,0.5691340767570149,0.6166311836413075,0.12040978851445439
climate_profile_bootstrap,93,8,5657,9,0.8002875565704207,0.8217246544968245,0.12473547523836143
climate_profile_bootstrap,94,2,6683,9,0.953437075012857,0.976408972161672,0.1478888386330117
climate_profile_bootstrap,94,3,6683,9,0.921259440984818,0.9380402719391115,0.12463456378224942
climate_profile_bootstrap,94,4,6683,9,0.8372569761988309,0.8574053317815244,0.11805967435683658
climate_profile_bootstrap,94,5,6683,9,0.6848965769030472,0.7078393779891019,0.12692588886050918
climate_profile_bootstrap,94,6,6683,9,0.6690855486308082,0.7196741787886971,0.13042967658255816
climate_profile_bootstrap,94,7,6683,9,0.5305434449718252,0.5113023760850027,0.12122722131691328
climate_profile_bootstrap,94,8,6683,9,0.6989790770692021,0.7453615580667471,0.12961850839776273
climate_profile_bootstrap,95,2,5387,9,0.9354028193266932,0.9673509387249846,0.1431393058827455
climate_profile_bootstrap,95,3,5387,9,0.3984800061990702,0.562366605776319,0.12687048807363294
climate_profile_bootstrap,95,4,5387,9,0.38703419774772124,0.5580059318242736,0.12181703097523053
climate_profile_bootstrap,95,5,5387,9,0.44479155839471335,0.5824386822107053,0.11812075294119807
climate_profile_bootstrap,95,6,5387,9,0.4001968166149843,0.4963121491907693,0.11161983048745024
climate_profile_bootstrap,95,7,5387,9,0.4212600110302142,0.5929899788651286,0.1164705515640235
climate_profile_bootstrap,95,8,5387,9,0.5271821101263351,0.5627319064648896,0.12114091562775621
climate_profile_bootstrap,96,2,5820,9,0.9175408880289817,0.9583854967373377,0.15041480880650115
climate_profile_bootstrap,96,3,5820,9,0.9026017018955622,0.9231354695432081,0.12762975238346208
climate_profile_bootstrap,96,4,5820,9,0.8617590909450362,0.8864994956308513,0.11828372406955336
climate_profile_bootstrap,96,5,5820,9,0.6123862976005228,0.6593606816782398,0.11205954717921492
climate_profile_bootstrap,96,6,5820,9,0.47988894302799284,0.493204284424754,0.11305427382969385
climate_profile_bootstrap,96,7,5820,9,0.5407819372686661,0.6377765564297027,0.10973695060893121
climate_profile_bootstrap,96,8,5820,9,0.5660132687930202,0.6205324888244139,0.11259059297561097
climate_profile_bootstrap,97,2,5104,9,0.8590134539956826,0.9287462011534136,0.15045636225577005
climate_profile_bootstrap,97,3,5104,9,0.9078166064201841,0.9248138193557806,0.12718690394914306
climate_profile_bootstrap,97,4,5104,9,0.858259658272122,0.8870930640940375,0.1215245872339017
climate_profile_bootstrap,97,5,5104,9,0.6668820025361835,0.6983117677718012,0.11878314288009176
climate_profile_bootstrap,97,6,5104,9,0.6670948421150865,0.7093710962020775,0.11949109477493106
climate_profile_bootstrap,97,7,5104,9,0.45762181686799647,0.5402357104206809,0.11968947519735365
climate_profile_bootstrap,97,8,5104,9,0.6099702429345132,0.6535646736675486,0.12533815118161992
climate_profile_bootstrap,98,2,5529,9,0.9576259392908183,0.9785646717537996,0.14819681310651753
climate_profile_bootstrap,98,3,5529,9,0.8256115813019351,0.8595854856511477,0.12010515890011256
climate_profile_bootstrap,98,4,5529,9,0.6699327836552648,0.7611993242900996,0.11431058619599424
climate_profile_bootstrap,98,5,5529,9,0.6731819268433952,0.7076688756492133,0.11893134786532059
climate_profile_bootstrap,98,6,5529,9,0.528299590080055,0.5146536114055689,0.11992377560375013
climate_profile_bootstrap,98,7,5529,9,0.7058533780196179,0.7374977223375137,0.12048575675201434
climate_profile_bootstrap,98,8,5529,9,0.7761060937751579,0.7874707275780978,0.11179714770447455
climate_profile_bootstrap,99,2,6208,9,0.8709393037155643,0.9343389243553981,0.14965330671065663
climate_profile_bootstrap,99,3,6208,9,0.3350845664329078,0.4697718910002295,0.14348661619043085
climate_profile_bootstrap,99,4,6208,9,0.36142741750738394,0.4965378959988136,0.13423533258834908
climate_profile_bootstrap,99,5,6208,9,0.8464423966439133,0.8418827898149532,0.13436326975705773
climate_profile_bootstrap,99,6,6208,9,0.42889040303344267,0.500860276593725,0.119702060712833
climate_profile_bootstrap,99,7,6208,9,0.6010901863613802,0.6295250191374819,0.1368342626457791
climate_profile_bootstrap,99,8,6208,9,0.630148495197298,0.7347425248612105,0.12977686046141326
climate_profile_bootstrap,100,2,6704,9,0.9520468169305931,0.9757726775209506,0.151979773582615
climate_profile_bootstrap,100,3,6704,9,0.23946774805851012,0.35724595443670243,0.13044489814326699
climate_profile_bootstrap,100,4,6704,9,0.4599313332434953,0.6270377441406368,0.1325366178517325
climate_profile_bootstrap,100,5,6704,9,0.37107058166925166,0.5347648576535424,0.11599178469060618
climate_profile_bootstrap,100,6,6704,9,0.3869588305406646,0.48140290657185764,0.1187523259890592
climate_profile_bootstrap,100,7,6704,9,0.426074067569002,0.5936756404670189,0.1316200894327018
climate_profile_bootstrap,100,8,6704,9,0.7279615531029261,0.774981160891365,0.13192912198446305
